SP_ID,oa_code,supgrp_cd,grp_cd
"15132",E00019719,B,B3
"15133",E00007628,F,F2
"15134",E00007716,B,B1
"15135",E00003610,A,A1
"15136",E00003771,F,F2
"15137",E00003691,H,H1
"15138",E00019718,B,B1
"15139",E00003693,H,H1
"15140",E00007792,F,F2
"15141",E00003618,G,G2
"15142",E00007713,G,G2
"15143",E00003699,H,H1
"15144",E00008462,G,G1
"15145",E00019749,B,B1
"15146",E00166632,D,D1
"15147",E00010731,C,C4
"15148",E00019748,E,E1
"15149",E00010733,C,C1
"15150",E00010730,H,H1
"15151",E00010735,A,A1
"15152",E00175185,B,B3
"15153",E00019247,A,A2
"15154",E00010732,H,H1
"15155",E00175186,B,B3
"15156",E00019244,F,F2
"15157",E00175187,D,D1
"15158",E00175180,B,B3
"15159",E00019246,A,A1
"15160",E00175183,D,D1
"15161",E00021639,B,B2
"15162",E00016668,E,E1
"15163",E00008209,A,A1
"15164",E00007879,F,F1
"15165",E00013824,E,E2
"15166",E00012107,C,C4
"15167",E00012052,A,A2
"15168",E00012186,C,C2
"15169",E00013827,E,E1
"15170",E00012106,A,A1
"15171",E00012055,H,H2
"15172",E00012187,C,C2
"15173",E00013826,E,E2
"15174",E00011978,C,C2
"15175",E00176308,D,D1
"15176",E00011979,C,C2
"15177",E00012054,H,H2
"15178",E00011970,C,C4
"15179",E00012057,A,A2
"15180",E00011971,C,C2
"15181",E00012104,A,A1
"15182",E00013825,E,E2
"15183",E00012053,H,H2
"15184",E00012185,A,A2
"15185",E00001876,A,A2
"15186",E00013068,C,C2
"15187",E00005067,H,H1
"15188",E00016056,E,E2
"15189",E00015890,B,B1
"15190",E00015061,F,F1
"15191",E00015811,E,E1
"15192",E00018876,C,C3
"15193",E00009924,G,G2
"15194",E00005066,A,A2
"15195",E00015063,D,D2
"15196",E00000064,C,C3
"15197",E00015060,D,D2
"15198",E00015891,G,G2
"15199",E00015065,D,D2
"15200",E00014535,D,D2
"15201",E00014532,F,F1
"15202",E00020356,E,E1
"15203",E00023355,E,E1
"15204",E00023357,F,F2
"15205",E00023354,E,E1
"15206",E00022361,G,G1
"15207",E00023356,E,E1
"15208",E00022363,G,G1
"15209",E00022360,G,G1
"15210",E00001883,H,H1
"15211",E00006804,C,C2
"15212",E00006886,F,F2
"15213",E00001802,A,A2
"15214",E00005030,G,G2
"15215",E00006805,G,G1
"15216",E00008868,D,D1
"15217",E00009855,F,F2
"15218",E00016511,A,A1
"15219",E00009854,F,F1
"15220",E00016590,E,E1
"15221",E00008861,B,B3
"15222",E00016591,F,F2
"15223",E00011860,A,A1
"15224",E00016510,H,H2
"15225",E00011863,H,H1
"15226",E00016513,G,G2
"15227",E00011867,A,A2
"15228",E00016592,F,F2
"15229",E00016512,A,A1
"15230",E00016593,E,E1
"15231",E00008869,B,B3
"15232",E00009607,F,F1
"15233",E00009686,D,D2
"15234",E00009687,E,E2
"15235",E00009606,F,F1
"15236",E00017600,F,F1
"15237",E00017601,F,F1
"15238",E00011659,H,H1
"15239",E00017602,F,F1
"15240",E00009685,E,E2
"15241",E00009604,F,F1
"15242",E00011831,H,H2
"15243",E00011839,A,A2
"15244",E00010021,A,A1
"15245",E00011833,H,H2
"15246",E00017079,G,G2
"15247",E00020357,B,B1
"15248",E00022368,G,G1
"15249",E00167979,B,B2
"15250",E00003643,E,E1
"15251",E00003737,H,H2
"15252",E00003738,F,F2
"15253",E00001882,A,A2
"15254",E00001803,A,A2
"15255",E00006885,F,F2
"15256",E00005033,B,B1
"15257",E00001028,F,F2
"15258",E00008015,H,H2
"15259",E00008094,A,A2
"15260",E00018991,E,E2
"15261",E00005649,H,H1
"15262",E00018910,C,C1
"15263",E00006633,B,B1
"15264",E00006164,E,E1
"15265",E00006632,G,G2
"15266",E00018992,F,F1
"15267",E00001631,A,A2
"15268",E00018913,C,C1
"15269",E00001630,A,A2
"15270",E00006167,E,E1
"15271",E00005648,H,H1
"15272",E00018993,E,E1
"15273",E00006634,G,G2
"15274",E00018912,H,H2
"15275",E00001633,A,A1
"15276",E00018911,F,F2
"15277",E00006630,C,C1
"15278",E00006165,D,D2
"15279",E00006631,G,G2
"15280",E00007294,F,F2
"15281",E00007215,F,F1
"15282",E00007296,A,A1
"15283",E00007295,F,F2
"15284",E00007297,F,F2
"15285",E00007217,H,H1
"15286",E00003279,A,A2
"15287",E00013038,C,C2
"15288",E00007216,F,F2
"15289",E00018884,C,C1
"15290",E00018885,C,C3
"15291",E00018804,B,B1
"15292",E00018886,C,C3
"15293",E00018807,C,C3
"15294",E00018806,C,C3
"15295",E00015859,C,C1
"15296",E00007293,A,A1
"15297",E00007212,F,F2
"15298",E00018805,G,G1
"15299",E00013039,C,C4
"15300",E00167146,D,D1
"15301",E00167144,B,B2
"15302",E00167140,D,D1
"15303",E00167141,D,D1
"15304",E00021629,D,D2
"15305",E00167143,B,B2
"15306",E00021621,B,B2
"15307",E00021628,F,F1
"15308",E00016836,A,A1
"15309",E00167148,D,D1
"15310",E00167149,D,D1
"15311",E00016837,A,A1
"15312",E00008554,E,E2
"15313",E00008555,D,D1
"15314",E00008556,B,B3
"15315",E00008557,G,G2
"15316",E00012589,C,C2
"15317",E00012509,A,A1
"15318",E00012580,A,A1
"15319",E00012508,H,H1
"15320",E00002506,G,G1
"15321",E00002587,C,C1
"15322",E00010462,E,E1
"15323",E00011683,H,H2
"15324",E00010463,G,G2
"15325",E00011602,H,H2
"15326",E00010467,G,G2
"15327",E00011605,H,H2
"15328",E00010465,G,G2
"15329",E00011684,H,H2
"15330",E00013536,E,E2
"15331",E00009569,D,D2
"15332",E00011604,H,H2
"15333",E00013534,B,B3
"15334",E00010466,G,G2
"15335",E00011685,H,H2
"15336",E00012543,F,F2
"15337",E00009560,B,B1
"15338",E00011607,H,H2
"15339",E00012540,A,A2
"15340",E00009568,D,D1
"15341",E00011686,H,H2
"15342",E00012545,E,E1
"15343",E00012542,E,E1
"15344",E00012547,C,C1
"15345",E00012544,G,G2
"15346",E00010460,G,G1
"15347",E00011681,H,H2
"15348",E00010461,G,G1
"15349",E00011603,H,H1
"15350",E00013535,D,D2
"15351",E00012548,A,A1
"15352",E00008853,B,B3
"15353",E00004825,D,D2
"15354",E00024096,B,B3
"15355",E00006053,C,C4
"15356",E00007827,A,A1
"15357",E00000068,C,C3
"15358",E00015898,G,G1
"15359",E00015819,E,E1
"15360",E00019009,C,C3
"15361",E00006875,F,F2
"15362",E00024017,B,B3
"15363",E00004821,D,D2
"15364",E00024095,B,B3
"15365",E00004822,F,F1
"15366",E00015139,F,F2
"15367",E00166037,C,C2
"15368",E00000227,G,G2
"15369",E00004966,G,G2
"15370",E00018298,G,G1
"15371",E00000226,A,A1
"15372",E00018299,G,G1
"15373",E00004271,E,E2
"15374",E00014621,E,E1
"15375",E00014620,B,B1
"15376",E00019920,E,E2
"15377",E00007649,H,H2
"15378",E00021716,B,B2
"15379",E00010997,C,C2
"15380",E00003638,E,E1
"15381",E00021715,B,B2
"15382",E00010916,C,C4
"15383",E00007648,F,F2
"15384",E00011159,C,C2
"15385",E00003631,E,E1
"15386",E00019923,E,E2
"15387",E00003633,A,A1
"15388",E00011158,C,C1
"15389",E00003630,G,G2
"15390",E00019922,E,E2
"15391",E00003634,E,E1
"15392",E00006537,C,C4
"15393",E00000548,A,A1
"15394",E00006531,C,C4
"15395",E00006538,C,C4
"15396",E00008502,B,B1
"15397",E00004967,G,G2
"15398",E00166034,E,E1
"15399",E00016105,E,E1
"15400",E00012915,C,C4
"15401",E00017997,C,C3
"15402",E00018920,G,G1
"15403",E00012995,A,A1
"15404",E00017916,G,G1
"15405",E00168877,D,D2
"15406",E00012914,A,A1
"15407",E00175098,D,D1
"15408",E00175094,D,D1
"15409",E00175099,B,B3
"15410",E00175096,B,B3
"15411",E00023324,G,G1
"15412",E00023094,D,D2
"15413",E00175095,B,B1
"15414",E00023327,F,F1
"15415",E00023015,B,B3
"15416",E00012994,C,C4
"15417",E00020016,B,B3
"15418",E00023326,F,F2
"15419",E00017917,G,G1
"15420",E00020097,B,B1
"15421",E00022371,G,G1
"15422",E00023095,F,F1
"15423",E00022370,G,G1
"15424",E00023014,B,B3
"15425",E00022373,G,G2
"15426",E00023096,D,D2
"15427",E00022372,G,G1
"15428",E00023017,F,F2
"15429",E00022375,G,G1
"15430",E00022378,H,H2
"15431",E00020017,E,E2
"15432",E00023325,F,F2
"15433",E00020096,B,B1
"15434",E00001130,C,C4
"15435",E00001133,C,C4
"15436",E00001132,F,F2
"15437",E00010955,C,C1
"15438",E00001135,H,H1
"15439",E00010952,C,C1
"15440",E00019961,B,B3
"15441",E00010954,C,C1
"15442",E00019960,B,B2
"15443",E00010957,H,H1
"15444",E00019963,B,B3
"15445",E00175222,B,B3
"15446",E00019590,F,F1
"15447",E00010956,G,G2
"15448",E00175223,B,B3
"15449",E00019511,E,E1
"15450",E00019591,F,F1
"15451",E00021372,B,B2
"15452",E00019592,F,F1
"15453",E00021371,B,B2
"15454",E00019513,F,F1
"15455",E00019593,F,F1
"15456",E00021375,B,B2
"15457",E00019512,D,D2
"15458",E00019594,F,F1
"15459",E00010953,F,F2
"15460",E00010950,H,H1
"15461",E00175220,B,B3
"15462",E00019599,F,F1
"15463",E00175221,B,B2
"15464",E00019518,F,F1
"15465",E00007188,A,A1
"15466",E00007109,G,G2
"15467",E00007189,A,A1
"15468",E00007108,G,G2
"15469",E00003999,F,F2
"15470",E00003918,A,A1
"15471",E00013859,D,D1
"15472",E00011962,A,A1
"15473",E00013858,B,B3
"15474",E00011963,A,A1
"15475",E00012049,A,A1
"15476",E00011964,C,C2
"15477",E00012048,H,H1
"15478",E00011965,A,A1
"15479",E00014041,E,E1
"15480",E00011966,G,G2
"15481",E00014040,E,E1
"15482",E00011967,G,G2
"15483",E00013851,E,E2
"15484",E00013850,E,E1
"15485",E00011960,G,G2
"15486",E00002867,C,C2
"15487",E00002866,G,G2
"15488",E00011961,A,A1
"15489",E00021001,H,H2
"15490",E00021080,A,A1
"15491",E00008296,E,E2
"15492",E00176317,D,D1
"15493",E00170321,D,D1
"15494",E00170323,B,B1
"15495",E00009119,E,E1
"15496",E00009651,E,E2
"15497",E00009110,B,B1
"15498",E00009191,E,E1
"15499",E00176318,G,G2
"15500",E00176314,B,B3
"15501",E00008349,G,G2
"15502",E00010360,B,B3
"15503",E00010361,E,E2
"15504",E00010362,E,E2
"15505",E00010363,E,E2
"15506",E00010367,E,E2
"15507",E00010365,B,B1
"15508",E00009811,B,B1
"15509",E00010366,E,E2
"15510",E00014423,E,E2
"15511",E00014422,B,B1
"15512",E00011356,H,H2
"15513",E00011357,H,H1
"15514",E00014425,E,E2
"15515",E00001521,G,G1
"15516",E00014424,E,E2
"15517",E00001528,G,G1
"15518",E00014420,F,F1
"15519",E00001529,G,G2
"15520",E00001329,G,G1
"15521",E00001328,A,A1
"15522",E00176587,A,A1
"15523",E00005331,H,H1
"15524",E00000331,G,G2
"15525",E00005333,F,F2
"15526",E00000332,C,C1
"15527",E00000333,C,C1
"15528",E00021075,A,A1
"15529",E00021074,A,A1
"15530",E00008521,E,E1
"15531",E00015236,B,B3
"15532",E00006851,E,E1
"15533",E00006037,F,F2
"15534",E00019241,A,A1
"15535",E00013235,C,C4
"15536",E00006853,F,F2
"15537",E00006850,F,F1
"15538",E00013234,C,C2
"15539",E00013237,C,C2
"15540",E00006852,F,F1
"15541",E00013236,C,C2
"15542",E00005869,C,C1
"15543",E00171539,D,D1
"15544",E00005040,C,C2
"15545",E00171538,D,D1
"15546",E00005868,G,G2
"15547",E00015237,E,E2
"15548",E00000048,B,B1
"15549",E00006034,F,F2
"15550",E00013233,C,C4
"15551",E00023174,F,F1
"15552",E00020176,E,E1
"15553",E00023176,F,F1
"15554",E00023177,F,F1
"15555",E00003601,E,E1
"15556",E00007659,F,F2
"15557",E00007658,H,H2
"15558",E00017670,B,B2
"15559",E00003680,H,H2
"15560",E00017671,G,G1
"15561",E00017673,B,B1
"15562",E00019677,H,H2
"15563",E00017672,C,C3
"15564",E00014675,H,H1
"15565",E00017674,G,G2
"15566",E00017675,G,G1
"15567",E00023175,B,B1
"15568",E00020177,A,A1
"15569",E00019675,H,H1
"15570",E00019672,A,A1
"15571",E00021657,D,D2
"15572",E00023668,D,D2
"15573",E00023661,D,D2
"15574",E00021656,E,E2
"15575",E00021701,E,E2
"15576",E00023660,F,F1
"15577",E00021703,B,B2
"15578",E00016638,D,D1
"15579",E00016639,E,E1
"15580",E00021654,B,B2
"15581",E00023669,F,F1
"15582",E00016630,E,E1
"15583",E00016631,E,E1
"15584",E00016632,E,E1
"15585",E00016633,B,B1
"15586",E00174958,A,A1
"15587",E00023622,F,F1
"15588",E00023620,D,D1
"15589",E00023625,D,D2
"15590",E00014677,C,C4
"15591",E00017679,C,C3
"15592",E00005889,C,C1
"15593",E00005809,A,A1
"15594",E00002039,H,H2
"15595",E00005808,E,E1
"15596",E00005880,C,C2
"15597",E00002038,H,H2
"15598",E00014638,E,E2
"15599",E00005882,C,C1
"15600",E00005801,G,G2
"15601",E00014631,B,B1
"15602",E00004346,F,F2
"15603",E00004347,F,F2
"15604",E00014639,E,E2
"15605",E00001419,A,A2
"15606",E00176216,G,G2
"15607",E00001498,G,G1
"15608",E00007326,H,H1
"15609",E00020319,B,B3
"15610",E00020398,B,B1
"15611",E00020399,B,B1
"15612",E00020318,E,E1
"15613",E00023319,F,F1
"15614",E00023398,E,E2
"15615",E00007327,A,A2
"15616",E00007324,F,F2
"15617",E00007049,C,C1
"15618",E00004048,H,H1
"15619",E00004040,F,F1
"15620",E00007048,B,B1
"15621",E00007041,A,A1
"15622",E00004043,F,F2
"15623",E00004042,F,F2
"15624",E00003850,H,H1
"15625",E00004049,F,F2
"15626",E00023346,G,G2
"15627",E00010267,G,G2
"15628",E00010265,G,G2
"15629",E00002272,F,F2
"15630",E00014278,D,D2
"15631",E00014279,D,D2
"15632",E00167992,D,D2
"15633",E00018907,A,A1
"15634",E00018986,B,B1
"15635",E00018987,B,B1
"15636",E00015131,C,C1
"15637",E00015958,E,E2
"15638",E00018906,C,C1
"15639",E00015130,F,F2
"15640",E00166851,C,C4
"15641",E00009611,F,F1
"15642",E00009690,B,B3
"15643",E00017142,C,C1
"15644",E00017143,C,C1
"15645",E00000651,G,G2
"15646",E00000650,G,G2
"15647",E00000653,G,G2
"15648",E00004658,B,B2
"15649",E00005688,E,E1
"15650",E00005604,H,H2
"15651",E00005685,F,F2
"15652",E00004650,B,B3
"15653",E00004651,D,D1
"15654",E00006669,G,G2
"15655",E00004653,D,D1
"15656",E00020669,H,H2
"15657",E00008515,B,B1
"15658",E00020668,A,A2
"15659",E00003692,H,H1
"15660",E00007918,B,B1
"15661",E00011655,H,H2
"15662",E00018277,C,C3
"15663",E00018274,C,C3
"15664",E00021273,G,G2
"15665",E00018276,C,C3
"15666",E00021272,G,G2
"15667",E00004398,B,B3
"15668",E00008444,G,G2
"15669",E00018275,C,C3
"15670",E00018272,C,C3
"15671",E00023813,D,D1
"15672",E00023892,B,B3
"15673",E00024083,E,E2
"15674",E00024002,D,D1
"15675",E00023812,D,D1
"15676",E00023893,D,D2
"15677",E00024005,D,D2
"15678",E00024084,E,E2
"15679",E00023891,F,F2
"15680",E00023810,D,D2
"15681",E00002476,G,G2
"15682",E00002477,G,G2
"15683",E00013428,D,D1
"15684",E00013429,B,B3
"15685",E00013421,B,B3
"15686",E00002474,E,E1
"15687",E00002475,G,G1
"15688",E00008343,G,G1
"15689",E00012126,C,C4
"15690",E00012127,H,H2
"15691",E00001938,H,H2
"15692",E00006113,F,F1
"15693",E00006112,F,F2
"15694",E00006193,E,E1
"15695",E00006194,G,G1
"15696",E00005128,H,H1
"15697",E00006195,B,B3
"15698",E00006115,E,E1
"15699",E00006192,G,G2
"15700",E00001939,H,H2
"15701",E00015145,F,F2
"15702",E00166862,G,G1
"15703",E00015144,F,F2
"15704",E00013141,C,C2
"15705",E00015147,H,H2
"15706",E00013140,G,G1
"15707",E00013142,G,G2
"15708",E00015146,F,F2
"15709",E00015142,F,F2
"15710",E00166863,E,E1
"15711",E00001314,F,F2
"15712",E00001396,F,F2
"15713",E00001316,A,A1
"15714",E00001317,C,C1
"15715",E00005321,A,A2
"15716",E00170945,E,E1
"15717",E00022603,F,F1
"15718",E00001397,A,A1
"15719",E00022684,F,F1
"15720",E00022605,F,F1
"15721",E00022685,E,E2
"15722",E00022604,F,F1
"15723",E00014179,B,B3
"15724",E00014178,B,B3
"15725",E00007832,B,B1
"15726",E00020326,B,B1
"15727",E00176490,D,D1
"15728",E00020327,B,B3
"15729",E00005495,H,H1
"15730",E00005415,C,C1
"15731",E00000493,A,A1
"15732",E00005414,C,C1
"15733",E00005417,C,C1
"15734",E00000412,A,A1
"15735",E00005497,A,A2
"15736",E00005496,H,H1
"15737",E00005494,H,H1
"15738",E00004428,D,D2
"15739",E00002759,C,C4
"15740",E00173942,D,D1
"15741",E00173943,B,B1
"15742",E00008633,E,E2
"15743",E00017098,A,A1
"15744",E00009836,E,E1
"15745",E00017099,A,A1
"15746",E00017019,F,F2
"15747",E00017090,G,G2
"15748",E00017018,F,F2
"15749",E00017091,C,C1
"15750",E00017011,H,H2
"15751",E00009834,F,F1
"15752",E00009835,F,F1
"15753",E00004858,G,G2
"15754",E00005804,A,A1
"15755",E00005885,C,C1
"15756",E00004857,G,G1
"15757",E00004855,A,A1
"15758",E00006046,G,G2
"15759",E00008047,A,A2
"15760",E00005829,E,E1
"15761",E00000829,F,F2
"15762",E00019128,F,F1
"15763",E00015111,H,H2
"15764",E00015110,A,A2
"15765",E00015191,B,B3
"15766",E00015113,F,F2
"15767",E00015192,B,B3
"15768",E00015112,A,A2
"15769",E00015193,E,E2
"15770",E00015938,D,D2
"15771",E00015939,E,E2
"15772",E00019626,F,F1
"15773",E00019627,F,F2
"15774",E00003018,G,G2
"15775",E00003098,G,G1
"15776",E00003099,E,E1
"15777",E00003090,G,G1
"15778",E00003011,G,G2
"15779",E00003019,G,G2
"15780",E00012387,G,G2
"15781",E00176269,B,B3
"15782",E00012306,H,H2
"15783",E00012307,F,F2
"15784",E00017949,G,G1
"15785",E00013110,C,C2
"15786",E00012946,A,A1
"15787",E00008210,A,A1
"15788",E00017946,C,C3
"15789",E00007869,F,F1
"15790",E00013191,C,C4
"15791",E00015190,B,B3
"15792",E00006577,G,G1
"15793",E00008183,B,B3
"15794",E00006575,G,G2
"15795",E00015511,F,F2
"15796",E00006576,G,G2
"15797",E00015510,E,E2
"15798",E00015590,E,E1
"15799",E00015513,E,E1
"15800",E00015591,B,B1
"15801",E00000700,F,F2
"15802",E00006572,G,G2
"15803",E00015518,E,E1
"15804",E00001668,H,H2
"15805",E00001667,H,H2
"15806",E00004080,H,H1
"15807",E00009082,B,B1
"15808",E00004081,H,H2
"15809",E00004001,F,F2
"15810",E00003891,G,G1
"15811",E00004000,F,F2
"15812",E00007001,A,A1
"15813",E00003810,A,A2
"15814",E00009003,E,E1
"15815",E00007089,G,G2
"15816",E00023026,B,B3
"15817",E00023027,E,E1
"15818",E00022070,H,H2
"15819",E00022071,H,H2
"15820",E00022072,H,H1
"15821",E00022073,A,A1
"15822",E00022074,H,H2
"15823",E00023907,D,D1
"15824",E00022075,F,F2
"15825",E00023986,B,B3
"15826",E00021148,B,B2
"15827",E00024136,D,D1
"15828",E00023906,B,B3
"15829",E00023987,B,B3
"15830",E00023024,B,B3
"15831",E00023025,B,B3
"15832",E00021149,B,B2
"15833",E00024137,D,D2
"15834",E00008331,G,G2
"15835",E00014451,E,E2
"15836",E00021876,H,H2
"15837",E00007087,B,B1
"15838",E00023060,E,E2
"15839",E00010898,C,C4
"15840",E00020061,B,B3
"15841",E00004006,H,H2
"15842",E00021873,G,G1
"15843",E00007085,G,G2
"15844",E00003658,H,H2
"15845",E00003659,H,H2
"15846",E00003651,H,H2
"15847",E00007669,A,A1
"15848",E00003653,H,H2
"15849",E00007668,G,G2
"15850",E00003654,H,H2
"15851",E00019577,H,H2
"15852",E00167134,D,D2
"15853",E00003655,H,H2
"15854",E00019574,F,F1
"15855",E00167136,G,G2
"15856",E00021598,D,D2
"15857",E00020131,B,B1
"15858",E00003798,A,A2
"15859",E00003719,H,H2
"15860",E00003799,H,H2
"15861",E00003718,H,H1
"15862",E00003711,H,H1
"15863",E00003790,H,H2
"15864",E00003792,H,H2
"15865",E00007728,G,G2
"15866",E00018179,C,C3
"15867",E00004669,B,B2
"15868",E00024044,D,D2
"15869",E00023854,E,E1
"15870",E00024047,E,E2
"15871",E00024046,D,D2
"15872",E00015460,A,A1
"15873",E00005209,E,E1
"15874",E00005288,H,H2
"15875",E00015463,E,E1
"15876",E00015462,A,A1
"15877",E00005289,H,H1
"15878",E00005208,G,G1
"15879",E00015465,E,E2
"15880",E00021503,B,B2
"15881",E00166767,E,E1
"15882",E00166766,G,G2
"15883",E00021582,G,G2
"15884",E00010662,C,C4
"15885",E00171113,G,G1
"15886",E00022609,F,F1
"15887",E00022688,F,F1
"15888",E00022689,E,E2
"15889",E00016864,A,A1
"15890",E00016865,A,A1
"15891",E00015714,E,E1
"15892",E00015795,B,B1
"15893",E00015797,E,E1
"15894",E00012729,C,C4
"15895",E00012728,C,C4
"15896",E00015716,E,E1
"15897",E00014720,H,H1
"15898",E00018779,C,C3
"15899",E00008457,G,G2
"15900",E00017728,G,G1
"15901",E00017729,G,G2
"15902",E00016346,A,A1
"15903",E00004092,H,H2
"15904",E00004011,H,H2
"15905",E00012037,A,A1
"15906",E00012036,A,A1
"15907",E00013961,E,E2
"15908",E00012832,F,F1
"15909",E00017834,C,C3
"15910",E00015078,D,D2
"15911",E00018027,G,G2
"15912",E00017837,C,C3
"15913",E00018841,H,H2
"15914",E00018026,C,C3
"15915",E00012835,F,F1
"15916",E00014836,H,H2
"15917",E00015079,D,D2
"15918",E00008363,A,A1
"15919",E00009421,F,F1
"15920",E00011361,A,A2
"15921",E00017356,C,C1
"15922",E00011363,A,A2
"15923",E00011360,H,H1
"15924",E00011365,A,A2
"15925",E00011362,A,A2
"15926",E00011367,H,H2
"15927",E00011364,A,A2
"15928",E00017357,A,A1
"15929",E00011368,A,A2
"15930",E00001357,E,E1
"15931",E00014309,B,B1
"15932",E00001356,F,F2
"15933",E00000361,A,A1
"15934",E00014388,D,D2
"15935",E00014389,D,D2
"15936",E00014308,B,B1
"15937",E00008133,G,G1
"15938",E00001354,G,G1
"15939",E00000631,G,G2
"15940",E00003468,F,F2
"15941",E00019408,F,F1
"15942",E00019489,F,F1
"15943",E00000460,B,B1
"15944",E00005462,H,H1
"15945",E00005464,F,F2
"15946",E00005465,A,A1
"15947",E00000465,G,G2
"15948",E00005467,H,H1
"15949",E00165788,H,H1
"15950",E00007407,G,G2
"15951",E00006456,C,C2
"15952",E00000468,G,G2
"15953",E00021668,B,B2
"15954",E00021669,B,B2
"15955",E00021665,B,B2
"15956",E00021661,B,B2
"15957",E00021666,B,B2
"15958",E00021667,B,B2
"15959",E00021758,B,B2
"15960",E00021759,B,B2
"15961",E00023606,B,B3
"15962",E00023687,D,D2
"15963",E00002348,C,C4
"15964",E00002349,G,G2
"15965",E00012701,G,G1
"15966",E00012708,C,C1
"15967",E00012703,A,A2
"15968",E00012700,A,A2
"15969",E00002338,C,C2
"15970",E00002330,C,C2
"15971",E00006006,E,E1
"15972",E00006087,C,C2
"15973",E00005057,H,H2
"15974",E00005052,C,C1
"15975",E00005875,C,C2
"15976",E00000054,C,C3
"15977",E00014811,H,H1
"15978",E00014890,F,F2
"15979",E00000059,G,G1
"15980",E00006084,C,C2
"15981",E00012849,F,F1
"15982",E00015837,E,E2
"15983",E00016079,D,D1
"15984",E00019027,C,C3
"15985",E00012848,F,F1
"15986",E00015836,B,B3
"15987",E00016078,E,E1
"15988",E00019026,C,C1
"15989",E00019024,C,C3
"15990",E00017848,C,C3
"15991",E00176581,G,G2
"15992",E00176501,E,E1
"15993",E00020158,B,B3
"15994",E00001568,F,F2
"15995",E00171057,B,B3
"15996",E00022917,F,F1
"15997",E00022996,B,B1
"15998",E00022997,B,B3
"15999",E00023159,D,D2
"16000",E00171051,D,D2
"16001",E00022916,D,D2
"16002",E00022914,D,D2
"16003",E00022995,D,D2
"16004",E00167483,D,D2
"16005",E00007566,H,H1
"16006",E00022568,D,D1
"16007",E00022569,D,D2
"16008",E00022560,E,E2
"16009",E00022561,F,F1
"16010",E00022562,D,D1
"16011",E00024121,D,D1
"16012",E00022563,D,D2
"16013",E00023938,D,D2
"16014",E00023931,D,D1
"16015",E00024123,B,B3
"16016",E00023930,D,D1
"16017",E00023933,D,D1
"16018",E00024122,B,B2
"16019",E00167482,D,D1
"16020",E00007567,F,F2
"16021",E00023939,D,D2
"16022",E00024128,D,D1
"16023",E00020754,A,A2
"16024",E00176555,D,D1
"16025",E00001787,H,H2
"16026",E00005400,C,C1
"16027",E00001706,A,A2
"16028",E00005481,F,F2
"16029",E00005751,G,G2
"16030",E00004459,B,B2
"16031",E00005753,A,A1
"16032",E00005482,H,H1
"16033",E00004769,D,D2
"16034",E00000480,A,A1
"16035",E00004768,D,D2
"16036",E00000401,A,A1
"16037",E00005754,G,G2
"16038",E00005402,G,G2
"16039",E00005757,E,E1
"16040",E00005483,H,H1
"16041",E00008154,B,B3
"16042",E00009099,G,G2
"16043",E00001786,H,H2
"16044",E00005401,G,G2
"16045",E00001707,A,A2
"16046",E00005480,A,A1
"16047",E00000817,H,H1
"16048",E00000896,G,G2
"16049",E00001059,F,F2
"16050",E00001058,F,F1
"16051",E00016869,E,E1
"16052",E00016868,E,E1
"16053",E00016670,A,A1
"16054",E00016861,E,E1
"16055",E00016671,E,E1
"16056",E00016860,E,E1
"16057",E00016863,E,E1
"16058",E00016672,G,G2
"16059",E00016862,E,E1
"16060",E00016673,G,G2
"16061",E00166616,E,E1
"16062",E00021770,G,G1
"16063",E00007816,B,B1
"16064",E00002257,F,F1
"16065",E00002255,F,F2
"16066",E00006261,G,G2
"16067",E00002256,H,H2
"16068",E00006263,F,F2
"16069",E00006260,C,C1
"16070",E00006265,E,E1
"16071",E00006262,F,F2
"16072",E00002252,E,E2
"16073",E00002253,H,H2
"16074",E00010489,G,G1
"16075",E00166783,E,E1
"16076",E00010480,G,G1
"16077",E00010401,B,B1
"16078",E00010484,G,G1
"16079",E00010405,G,G2
"16080",E00010404,B,B1
"16081",E00011389,H,H2
"16082",E00011308,H,H2
"16083",E00000646,G,G2
"16084",E00000851,G,G2
"16085",E00005036,G,G2
"16086",E00000850,H,H2
"16087",E00000853,E,E1
"16088",E00009570,B,B3
"16089",E00005034,G,G2
"16090",E00015233,E,E1
